Sentence #	Word	Tag
Sentence: 101	philadelphia	B-LOCATION
Sentence: 101	arası	O
Sentence: 101	uçuş	O
Sentence: 101	ver	O
Sentence: 102	san	B-LOCATION
Sentence: 102	francisco	O
Sentence: 102	'ya	O
Sentence: 102	ilk	B-DATE
Sentence: 102	1992	B-DATE
Sentence: 102	Ocak	B-DATE
Sentence: 102	'ındaki	O
Sentence: 102	uçuşlar	O
Sentence: 102	nedir	O
Sentence: 103	denver	B-LOCATION
Sentence: 103	-	O
Sentence: 103	baltimore	B-LOCATION
Sentence: 103	uçuşları	O
Sentence: 103	10:00	B-TIME
Sentence: 103	-	O
Sentence: 103	2:00	B-TIME
Sentence: 103	arası	O
Sentence: 104	atlanta	B-LOCATION
Sentence: 104	'da	O
Sentence: 104	hangi	O
Sentence: 104	karayolu	O
Sentence: 104	taşımacılığı	O
Sentence: 104	var	O
Sentence: 105	445	B-TIME
Sentence: 105	ile	O
Sentence: 105	515	B-TIME
Sentence: 105	arasında	O
Sentence: 105	olan	O
Sentence: 105	baltimore	B-LOCATION
Sentence: 105	washington	I-LOCATION
Sentence: 105	-	O
Sentence: 105	oakland	B-LOCATION
Sentence: 105	arası	O
Sentence: 105	aktarmasız	O
Sentence: 105	uçuşların	O
Sentence: 105	listesi	O
Sentence: 106	gösteri	O
Sentence: 106	baltimore	B-LOCATION
Sentence: 106	ve	O
Sentence: 106	san	B-LOCATION
Sentence: 106	francisco	I-LOCATION
Sentence: 106	arası	O
Sentence: 106	uçuşları	O
Sentence: 106	göster	O
Sentence: 106	18:00	B-TIME
Sentence: 106	-	O
Sentence: 106	20:00	B-TIME
Sentence: 106	arası	O
Sentence: 107	san	B-LOCATION
Sentence: 107	francisco	O
Sentence: 107	'ya	O
Sentence: 107	uçmak	O
Sentence: 107	istiyorum	O
Sentence: 108	ekonomi	O
Sentence: 108	boston	B-LOCATION
Sentence: 108	denver	B-LOCATION
Sentence: 108	için	O
Sentence: 108	sadece	O
Sentence: 108	hafta	O
Sentence: 108	içi	O
Sentence: 108	ücretleri	O
Sentence: 109	öğleden	O
Sentence: 109	sonra	O
Sentence: 109	saat	O
Sentence: 109	3.00'den	B-TIME
Sentence: 109	sonra	O
Sentence: 109	kalkan	O
Sentence: 109	La	B-LOCATION
Sentence: 109	'ya	I-LOCATION
Sentence: 109	uçuşlar	I-LOCATION
Sentence: 109	için	O
Sentence: 109	otobüs	O
Sentence: 109	ücretleri	O
Sentence: 109	nedir	O
Sentence: 110	philadelphia	B-LOCATION
Sentence: 110	den	O
Sentence: 110	pittsburgh	B-LOCATION
Sentence: 110	noktasına	O
Sentence: 110	aktarmasız	O
Sentence: 110	uçuş	O
Sentence: 110	istiyorum	O
Sentence: 111	Indianapolis	B-LOCATION
Sentence: 111	'e	O
Sentence: 111	öğleden	O
Sentence: 111	sonra	O
Sentence: 111	kalkacak	O
Sentence: 111	olan	O
Sentence: 111	uçuş	O
Sentence: 111	tercihlerim	O
Sentence: 111	nelerdir	O
Sentence: 111	?	O
Sentence: 112	atlanta	B-LOCATION
Sentence: 112	'ya	O
Sentence: 112	uçuş	O
Sentence: 112	öncesi	O
Sentence: 112	8	B-TIME
Sentence: 112	en	O
Sentence: 112	ucuz	O
Sentence: 112	uçak	O
Sentence: 112	hangisi	O
Sentence: 113	Boston	B-LOCATION
Sentence: 113	ve	O
Sentence: 113	Oakland	B-LOCATION
Sentence: 113	arasındaki	O
Sentence: 113	günlük	O
Sentence: 113	uçuşların	O
Sentence: 113	olası	O
Sentence: 113	gidişini	O
Sentence: 113	listele	O
Sentence: 114	Lütfen	O
Sentence: 114	bana	O
Sentence: 114	philadelphia	B-LOCATION
Sentence: 114	'ye	O
Sentence: 114	gidiş	O
Sentence: 114	dönüş	O
Sentence: 114	seferleri	O
Sentence: 114	verin	O
Sentence: 115	Long	B-LOCATION
Sentence: 115	Beach	I-LOCATION
Sentence: 115	ile	O
Sentence: 115	St	O
Sentence: 115	arasında	O
Sentence: 115	bir	O
Sentence: 115	uçuş	O
Sentence: 115	bulun	O
Sentence: 115	.	O
Sentence: 115	dallas	B-LOCATION
Sentence: 115	'ta	O
Sentence: 115	duran	O
Sentence: 115	louis	O
Sentence: 116	Lütfen	O
Sentence: 116	st.	B-LOCATION
Sentence: 116	paul	I-LOCATION
Sentence: 116	kansas	B-LOCATION
Sentence: 116	city	O
Sentence: 116	cuma	B-DATE
Sentence: 116	gecesi	O
Sentence: 116	yemekler	O
Sentence: 116	servis	O
Sentence: 117	4	B-DATE
Sentence: 117	Temmuz	B-DATE
Sentence: 117	tarihinde	O
Sentence: 117	gelen	O
Sentence: 117	Dallas	B-LOCATION
Sentence: 117	-	O
Sentence: 117	Baltimore	B-LOCATION
Sentence: 117	uçak	O
Sentence: 117	bileti	O
Sentence: 117	için	O
Sentence: 117	en	O
Sentence: 117	düşük	O
Sentence: 117	maliyetli	O
Sentence: 117	uçak	O
Sentence: 117	bilet	O
Sentence: 117	ücreti	O
Sentence: 117	nedir	O
Sentence: 118	Bana	O
Sentence: 118	baltimore	B-LOCATION
Sentence: 118	şehrinden	O
Sentence: 118	dallas	B-LOCATION
Sentence: 118	şehrine	O
Sentence: 118	uçuşları	O
Sentence: 118	gösterebilir	O
Sentence: 118	misiniz	O
Sentence: 119	dallas	B-LOCATION
Sentence: 119	'a	O
Sentence: 119	uçmak	O
Sentence: 119	için	O
Sentence: 119	cumartesi	B-DATE
Sentence: 119	günü	O
Sentence: 119	uçuş	O
Sentence: 119	bilgisine	O
Sentence: 119	ihtiyacım	O
Sentence: 119	var	O
Sentence: 120	bana	O
Sentence: 120	ve	B-LOCATION
Sentence: 120	sonra	O
Sentence: 120	atlanta	B-LOCATION
Sentence: 120	'ya	O
Sentence: 120	giden	O
Sentence: 120	denver	B-LOCATION
Sentence: 120	uçuşlarını	O
Sentence: 120	göster	O
Sentence: 121	philadelphia	B-LOCATION
Sentence: 121	'ye	O
Sentence: 121	giden	O
Sentence: 121	Boston	B-LOCATION
Sentence: 121	'dan	O
Sentence: 121	ayrıldığınız	O
Sentence: 121	ilk	O
Sentence: 121	uçuş	O
Sentence: 121	nedir	O
Sentence: 121	?	O
Sentence: 122	denver	B-LOCATION
Sentence: 122	atlanta	B-LOCATION
Sentence: 122	için	O
Sentence: 122	en	O
Sentence: 122	ucuz	O
Sentence: 122	uçuşlar	O
Sentence: 122	hangileri	O
Sentence: 122	?	O
Sentence: 123	dallas	B-LOCATION
Sentence: 123	'a	O
Sentence: 123	vardığımda	O
Sentence: 123	ne	O
Sentence: 123	tür	O
Sentence: 123	bir	O
Sentence: 123	kara	O
Sentence: 123	taşımacılığı	O
Sentence: 123	var	O
Sentence: 124	perşembe	B-DATE
Sentence: 124	sabahı	O
Sentence: 124	washington	B-LOCATION
Sentence: 124	'a	O
Sentence: 124	giden	O
Sentence: 124	uçuşları	O
Sentence: 124	göster	O
Sentence: 125	San	B-LOCATION
Sentence: 125	Francisco	O
Sentence: 125	'ya	O
Sentence: 125	Delta	B-ORGANIZATION
Sentence: 125	'da	O
Sentence: 125	bir	O
Sentence: 125	uçuş	O
Sentence: 125	bulun	O
Sentence: 126	dallas	B-LOCATION
Sentence: 126	fort	I-LOCATION
Sentence: 126	worth	O
Sentence: 126	'a	O
Sentence: 126	bir	O
Sentence: 126	boston	B-LOCATION
Sentence: 126	uçuşunuz	O
Sentence: 126	var	O
Sentence: 126	mı	O
Sentence: 126	?	O
Sentence: 127	ff	B-CODE
Sentence: 127	nedir	O
Sentence: 128	boston	B-LOCATION
Sentence: 128	-	O
Sentence: 128	san	B-LOCATION
Sentence: 128	francisco	I-LOCATION
Sentence: 128	arasındaki	O
Sentence: 128	tüm	O
Sentence: 128	aktarmasız	O
Sentence: 128	uçuşları	O
Sentence: 128	göster	O
Sentence: 129	denver	B-LOCATION
Sentence: 129	'de	O
Sentence: 129	ne	O
Sentence: 129	tür	O
Sentence: 129	bir	O
Sentence: 129	karayolu	O
Sentence: 129	taşımacılığı	O
Sentence: 129	mevcuttur	O
Sentence: 129	?	O
Sentence: 130	Houston	B-LOCATION
Sentence: 130	'a	O
Sentence: 130	seyahat	O
Sentence: 130	etmek	O
Sentence: 130	istiyorum	O
Sentence: 130	.	O
Sentence: 131	Pittsburgh	B-LOCATION
Sentence: 131	'a	O
Sentence: 131	gidiş	O
Sentence: 131	dönüş	O
Sentence: 131	bir	O
Sentence: 131	yolculuk	O
Sentence: 131	için	O
Sentence: 131	seyahat	O
Sentence: 131	düzenlemeleri	O
Sentence: 131	bulun	O
Sentence: 132	Lütfen	O
Sentence: 132	atlanta	B-LOCATION
Sentence: 132	uçuşlarını	O
Sentence: 132	st.	B-LOCATION
Sentence: 132	louis	I-LOCATION
Sentence: 133	göster	O
Sentence: 133	atlanta	B-LOCATION
Sentence: 133	ile	O
Sentence: 133	san	B-LOCATION
Sentence: 133	francisco	I-LOCATION
Sentence: 133	arasındaki	O
Sentence: 133	tüm	O
Sentence: 133	uçuşları	O
Sentence: 133	göster	O
Sentence: 134	denver	B-LOCATION
Sentence: 134	'e	O
Sentence: 134	alabileceğiniz	O
Sentence: 134	en	O
Sentence: 134	ucuz	O
Sentence: 134	bilet	O
Sentence: 134	nedir	O
Sentence: 134	?	O
Sentence: 135	Salt	B-LOCATION
Sentence: 135	Lake	I-LOCATION
Sentence: 135	City	O
Sentence: 135	'den	O
Sentence: 135	St.	B-LOCATION
Sentence: 135	petersburg	I-LOCATION
Sentence: 136	San	B-LOCATION
Sentence: 136	Francisco	I-LOCATION
Sentence: 136	için	O
Sentence: 136	continental	B-ORGANIZATION
Sentence: 136	chicago	B-LOCATION
Sentence: 137	oaklandland	B-LOCATION
Sentence: 137	-	O
Sentence: 137	salt	B-LOCATION
Sentence: 137	lake	I-LOCATION
Sentence: 137	city	I-LOCATION
Sentence: 137	arasındaki	O
Sentence: 137	tüm	O
Sentence: 137	uçuşları	O
Sentence: 137	gösterebilir	O
Sentence: 137	misiniz	O
Sentence: 138	hangi	O
Sentence: 138	şehirlerde	O
Sentence: 138	uluslararası	O
Sentence: 138	havayolları	O
Sentence: 139	san	B-LOCATION
Sentence: 139	francisco	I-LOCATION
Sentence: 139	philadelphia	B-LOCATION
Sentence: 139	için	O
Sentence: 139	lütfen	O
Sentence: 140	nashville	B-LOCATION
Sentence: 140	şehrinden	O
Sentence: 140	seattle	B-LOCATION
Sentence: 140	şehrine	O
Sentence: 140	ucuz	O
Sentence: 140	uçuşlar	O
Sentence: 141	cuma	B-DATE
Sentence: 141	öğleden	O
Sentence: 141	sonra	O
Sentence: 141	Oakland	B-LOCATION
Sentence: 141	Kaliforniya	B-LOCATION
Sentence: 141	'ya	O
Sentence: 141	ne	O
Sentence: 141	uçuşlar	O
Sentence: 141	var	O
Sentence: 142	Toronto’dan	B-LOCATION
Sentence: 142	Salt	B-LOCATION
Sentence: 142	Lake	I-LOCATION
Sentence: 142	City	O
Sentence: 142	’	O
Sentence: 142	ye	O
Sentence: 142	530	B-TIME
Sentence: 142	-	O
Sentence: 142	19:00	B-TIME
Sentence: 142	saatleri	O
Sentence: 142	arasında	O
Sentence: 143	dallas	B-LOCATION
Sentence: 143	fort	I-LOCATION
Sentence: 143	worth	I-LOCATION
Sentence: 143	ne	O
Sentence: 143	tür	O
Sentence: 143	kara	O
Sentence: 143	taşımacılığı	O
Sentence: 143	mevcuttur	O
Sentence: 144	çarşamba	B-DATE
Sentence: 144	günü	O
Sentence: 144	uçuş	O
Sentence: 144	bilgisi	O
Sentence: 144	talep	O
Sentence: 144	etmek	O
Sentence: 145	Toronto	B-LOCATION
Sentence: 145	'dan	O
Sentence: 145	kalkan	O
Sentence: 145	ve	B-LOCATION
Sentence: 145	San	B-LOCATION
Sentence: 145	Diego	O
Sentence: 145	'ya	O
Sentence: 145	inen	O
Sentence: 145	bütün	O
Sentence: 145	uçuşları	O
Sentence: 145	denver	B-LOCATION
Sentence: 145	'de	O
Sentence: 145	durdurabilir	O
Sentence: 145	misiniz	O
Sentence: 145	?	O
Sentence: 146	pittsburgh	B-LOCATION
Sentence: 146	'a	O
Sentence: 146	tüm	O
Sentence: 146	uçuşlar	O
Sentence: 146	akşam	B-TIME
Sentence: 146	6	O
Sentence: 146	'	O
Sentence: 146	dan	O
Sentence: 146	sonra	O
Sentence: 146	ve	B-LOCATION
Sentence: 146	akşam	B-TIME
Sentence: 146	7	O
Sentence: 146	'	O
Sentence: 146	den	O
Sentence: 146	önce	O
Sentence: 146	kalkıyor	O
Sentence: 146	.	O
Sentence: 147	phoenix	B-LOCATION
Sentence: 147	-	O
Sentence: 147	detroit	B-LOCATION
Sentence: 147	uçuşlarını	O
Sentence: 147	Çarşamba	B-DATE
Sentence: 147	günlerinde	O
Sentence: 147	listele	O
Sentence: 148	pittsburgh	B-ORGANIZATION
Sentence: 148	havaalanı	I-ORGANIZATION
Sentence: 148	ile	O
Sentence: 148	downtown	O
Sentence: 148	pittsburgh	B-ORGANIZATION
Sentence: 148	arasındaki	O
Sentence: 148	mesafe	O
Sentence: 148	nedir	O
Sentence: 149	bana	O
Sentence: 149	love	B-ORGANIZATION
Sentence: 149	fieldndan	O
Sentence: 149	başka	O
Sentence: 149	bir	O
Sentence: 149	havalimanına	O
Sentence: 149	uçuşları	O
Sentence: 149	göster	O
Sentence: 150	Las	B-LOCATION
Sentence: 150	Vegas	O
Sentence: 150	'a	O
Sentence: 150	st	O
Sentence: 150	.	O
Sentence: 150	Akşam	O
Sentence: 150	yemeği	O
Sentence: 150	servisi	O
Sentence: 150	olan	O
Sentence: 150	louis	O
Sentence: 150	ve	B-LOCATION
Sentence: 150	bu	O
Sentence: 150	uçuş	O
Sentence: 150	için	O
Sentence: 150	havayolunu	O
Sentence: 150	bulmak	O
Sentence: 150	istiyorum	O
Sentence: 151	washington	B-LOCATION
Sentence: 151	dc	B-LOCATION
Sentence: 151	-	O
Sentence: 151	tampa	B-LOCATION
Sentence: 151	florida	B-LOCATION
Sentence: 151	arasındaki	O
Sentence: 151	tüm	O
Sentence: 151	uçuşları	O
Sentence: 151	listele	O
Sentence: 152	San	B-LOCATION
Sentence: 152	Francisco	O
Sentence: 152	'ya	O
Sentence: 152	en	O
Sentence: 152	ucuz	O
Sentence: 152	yol	O
Sentence: 152	tarifini	O
Sentence: 152	söyleyebilir	O
Sentence: 152	misiniz	O
Sentence: 153	hangi	O
Sentence: 153	havayolları	O
Sentence: 153	var	O
Sentence: 154	denver	B-LOCATION
Sentence: 154	ve	I-LOCATION
Sentence: 154	san	B-LOCATION
Sentence: 154	francisco	I-LOCATION
Sentence: 154	arasında	O
Sentence: 154	bir	O
Sentence: 154	öğleden	O
Sentence: 154	sonra	O
Sentence: 154	denver	B-LOCATION
Sentence: 154	'den	O
Sentence: 154	ayrılma	O
Sentence: 154	ve	B-LOCATION
Sentence: 154	öğleden	O
Sentence: 154	sonra	O
Sentence: 154	5:	B-TIME
Sentence: 154	00	O
Sentence: 154	'	O
Sentence: 154	e	O
Sentence: 154	kadar	O
Sentence: 154	bir	O
Sentence: 154	uçuş	O
Sentence: 154	yapmak	O
Sentence: 154	istiyorum	O
Sentence: 154	.	O
Sentence: 155	diğer	O
Sentence: 155	havayollarından	O
Sentence: 155	daha	O
Sentence: 155	fazla	O
Sentence: 155	uçuşa	O
Sentence: 155	sahip	O
Sentence: 155	olduğunu	O
Sentence: 155	bildiren	O
Sentence: 155	bir	O
Sentence: 155	havayolu	O
Sentence: 155	var	O
Sentence: 155	mı	O
Sentence: 155	?	O
Sentence: 156	phoenix	B-LOCATION
Sentence: 156	denver	B-LOCATION
Sentence: 157	denver	B-LOCATION
Sentence: 157	ile	O
Sentence: 157	atlanta	B-LOCATION
Sentence: 157	arasındaki	O
Sentence: 157	en	O
Sentence: 157	düşük	O
Sentence: 157	bilet	O
Sentence: 157	ücreti	O
Sentence: 157	ne	O
Sentence: 157	kadar	O
Sentence: 157	?	O
Sentence: 158	boston	B-LOCATION
Sentence: 158	-	O
Sentence: 158	washington	B-LOCATION
Sentence: 158	dc	B-LOCATION
Sentence: 158	arasındaki	O
Sentence: 158	tüm	O
Sentence: 158	uçuşlar	O
Sentence: 158	kasım	B-DATE
Sentence: 158	onbirinci	B-DATE
Sentence: 159	cleveland	B-LOCATION
Sentence: 159	'e	O
Sentence: 159	uçuş	O
Sentence: 160	philadelphia	B-LOCATION
Sentence: 160	'ye	O
Sentence: 160	olan	O
Sentence: 160	uçuşları	O
Sentence: 160	görmek	O
Sentence: 160	istiyorum	O
Sentence: 160	lütfen	O
Sentence: 161	Boston’dan	B-LOCATION
Sentence: 161	denver’e	B-LOCATION
Sentence: 161	twa’ya	B-CODE
Sentence: 161	uçmak	O
Sentence: 161	istiyorum	O
Sentence: 161	.	O
Sentence: 162	washington	B-LOCATION
Sentence: 162	'a	O
Sentence: 162	uçuşları	O
Sentence: 162	cumartesi	B-DATE
Sentence: 162	günü	O
Sentence: 162	yapılan	O
Sentence: 162	en	O
Sentence: 162	düşük	O
Sentence: 162	tek	O
Sentence: 162	yön	O
Sentence: 162	tarifelerle	O
Sentence: 162	listeleyebilir	O
Sentence: 162	misiniz	O
Sentence: 162	?	O
Sentence: 163	atlanta	B-LOCATION
Sentence: 163	denver	I-LOCATION
Sentence: 163	ve	I-LOCATION
Sentence: 163	pittsburgh’dan	I-LOCATION
Sentence: 163	baltimore’a	B-LOCATION
Sentence: 163	gelen	O
Sentence: 163	uçuşları	O
Sentence: 163	bana	O
Sentence: 163	ver	B-LOCATION
Sentence: 164	washington	B-LOCATION
Sentence: 164	dc	B-LOCATION
Sentence: 164	kalkış	O
Sentence: 164	birinci	O
Sentence: 164	sınıf	O
Sentence: 164	uçak	O
Sentence: 164	bileti	O
Sentence: 165	baltimore	B-LOCATION
Sentence: 165	den	O
Sentence: 165	seattle	B-LOCATION
Sentence: 165	'a	O
Sentence: 165	uçmaya	O
Sentence: 165	ihtiyacım	O
Sentence: 165	var	O
Sentence: 166	philadelphia	B-LOCATION
Sentence: 166	'deki	O
Sentence: 166	kara	O
Sentence: 166	taşımacılığı	O
Sentence: 166	hizmetleri	O
Sentence: 166	nelerdir	O
Sentence: 167	qo	O
Sentence: 167	kodunun	O
Sentence: 167	anlamı	O
Sentence: 167	nedir	O
Sentence: 168	kara	O
Sentence: 168	taşımacılığı	O
Sentence: 168	washington	B-LOCATION
Sentence: 169	bana	O
Sentence: 169	love	B-ORGANIZATION
Sentence: 169	fieldna	O
Sentence: 169	en	O
Sentence: 169	son	O
Sentence: 169	uçuşu	O
Sentence: 169	göster	O
Sentence: 170	boston	B-LOCATION
Sentence: 170	ve	O
Sentence: 170	atlanta	B-LOCATION
Sentence: 170	arasındaki	O
Sentence: 170	havayolu	O
Sentence: 170	şirketleri	O
Sentence: 171	Amerikan	O
Sentence: 171	’	O
Sentence: 171	ın	O
Sentence: 171	Boston’dan	B-LOCATION
Sentence: 171	Washington	B-LOCATION
Sentence: 171	DC’ye	B-LOCATION
Sentence: 171	Washington	B-LOCATION
Sentence: 171	DC’ye	B-LOCATION
Sentence: 171	son	O
Sentence: 171	uçuşu	O
Sentence: 172	boston	B-LOCATION
Sentence: 172	den	B-LOCATION
Sentence: 172	çarşamba	B-DATE
Sentence: 172	sabahı	O
Sentence: 172	göster	O
Sentence: 173	öğleden	B-TIME
Sentence: 173	önce	O
Sentence: 173	gelen	O
Sentence: 173	ve	O
Sentence: 173	öğlen	B-TIME
Sentence: 173	önce	O
Sentence: 173	gelen	O
Sentence: 173	boston	B-LOCATION
Sentence: 173	'a	O
Sentence: 173	tüm	O
Sentence: 173	uçuşları	O
Sentence: 173	göster	O
Sentence: 174	delta	B-ORGANIZATION
Sentence: 174	havayolları	I-ORGANIZATION
Sentence: 174	kullanarak	O
Sentence: 174	boston	B-LOCATION
Sentence: 174	ve	O
Sentence: 174	oakland	B-LOCATION
Sentence: 174	arasındaki	O
Sentence: 174	ve	O
Sentence: 174	oakland	B-LOCATION
Sentence: 174	ve	O
Sentence: 174	boston	B-LOCATION
Sentence: 174	arasındaki	O
Sentence: 174	bütün	O
Sentence: 174	günlük	O
Sentence: 174	uçuşları	O
Sentence: 174	listele	O
Sentence: 175	Bir	O
Sentence: 175	perşembe	B-DATE
Sentence: 175	günü	O
Sentence: 175	los	B-LOCATION
Sentence: 175	angeles	O
Sentence: 175	'a	O
Sentence: 175	uçmaya	O
Sentence: 175	ihtiyacım	O
Sentence: 175	var	O
Sentence: 176	san	B-LOCATION
Sentence: 176	francisco	O
Sentence: 176	'ya	O
Sentence: 176	uçuşta	O
Sentence: 176	uçuş	O
Sentence: 176	ücretleri	O
Sentence: 176	nedir	O
Sentence: 176	dl	B-CODE
Sentence: 176	217	B-CODE
Sentence: 177	montreal	B-LOCATION
Sentence: 177	ile	O
Sentence: 177	chicago	B-LOCATION
Sentence: 177	arasındaki	O
Sentence: 177	uçuşlar	O
Sentence: 178	birinci	O
Sentence: 178	sınıf	O
Sentence: 178	hizmet	O
Sentence: 178	ile	O
Sentence: 178	united	B-ORGANIZATION
Sentence: 178	havayolunun	O
Sentence: 178	günlük	O
Sentence: 178	uçuşlarını	O
Sentence: 178	listeler	O
Sentence: 179	atlanta	B-ORGANIZATION
Sentence: 179	havaalanından	O
Sentence: 179	atlanta	B-ORGANIZATION
Sentence: 179	havaalanına	O
Sentence: 179	karayolu	O
Sentence: 179	taşımacılığı	O
Sentence: 179	var	O
Sentence: 179	mı	O
Sentence: 180	Lütfen	O
Sentence: 180	çarşamba	B-DATE
Sentence: 180	sabah	O
Sentence: 180	erken	O
Sentence: 180	atlanta	B-LOCATION
Sentence: 180	den	O
Sentence: 180	philadelphia	B-LOCATION
Sentence: 180	ye	O
Sentence: 180	uçuşları	O
Sentence: 180	göster	O
Sentence: 180	lütfen	O
Sentence: 181	baltimore	B-LOCATION
Sentence: 181	şehrinden	O
Sentence: 181	san	B-LOCATION
Sentence: 181	francisco	I-LOCATION
Sentence: 181	şehrine	O
Sentence: 181	ne	O
Sentence: 181	uçuşlar	O
Sentence: 182	Tamam	O
Sentence: 182	bana	O
Sentence: 182	Indianapolis	B-LOCATION
Sentence: 182	şehrinden	O
Sentence: 182	Kansas	B-LOCATION
Sentence: 182	City	O
Sentence: 182	şehrine	O
Sentence: 182	gidiş	O
Sentence: 182	dönüş	O
Sentence: 182	bir	O
Sentence: 182	bilet	O
Sentence: 182	alabilir	O
Sentence: 182	misiniz	O
Sentence: 183	miami	B-LOCATION
Sentence: 183	denver	B-LOCATION
Sentence: 183	'a	O
Sentence: 183	uçuşları	O
Sentence: 183	göster	O
Sentence: 184	5	B-DATE
Sentence: 184	atlanta	B-LOCATION
Sentence: 184	'ya	O
Sentence: 184	uçan	O
Sentence: 184	ilk	O
Sentence: 184	uçuş	O
Sentence: 184	nedir	O
Sentence: 185	denver	B-LOCATION
Sentence: 185	ve	I-LOCATION
Sentence: 185	oakland	B-LOCATION
Sentence: 185	arasında	O
Sentence: 185	bir	O
Sentence: 185	uçuş	O
Sentence: 185	bulup	O
Sentence: 185	uçuşun	O
Sentence: 185	öğleden	O
Sentence: 185	sonra	O
Sentence: 185	gitmesi	O
Sentence: 185	ve	B-LOCATION
Sentence: 185	akşam	B-TIME
Sentence: 185	5	O
Sentence: 185	'	O
Sentence: 185	e	O
Sentence: 185	yaklaşması	O
Sentence: 186	newark	B-LOCATION
Sentence: 186	'ta	O
Sentence: 186	hangi	O
Sentence: 186	karayolu	O
Sentence: 186	taşımacılığı	O
Sentence: 186	mevcuttur	O
Sentence: 187	dallas	B-LOCATION
Sentence: 187	'a	O
Sentence: 187	bir	O
Sentence: 187	tur	O
Sentence: 187	atlanta	B-LOCATION
Sentence: 187	ile	O
Sentence: 187	gitmek	O
Sentence: 187	istiyorum	O
Sentence: 188	kansas	B-LOCATION
Sentence: 188	city	B-LOCATION
Sentence: 188	missouri	B-LOCATION
Sentence: 188	-	O
Sentence: 188	salt	B-LOCATION
Sentence: 188	lake	I-LOCATION
Sentence: 188	city	I-LOCATION
Sentence: 188	utah	B-LOCATION
Sentence: 188	uçuşları	O
Sentence: 188	hakkında	O
Sentence: 188	bilgiye	O
Sentence: 188	ihtiyacım	O
Sentence: 188	var	O
Sentence: 189	Boston	B-LOCATION
Sentence: 189	'a	O
Sentence: 189	ilk	O
Sentence: 189	uçuş	O
Sentence: 189	ne	O
Sentence: 189	zaman	O
Sentence: 189	?	O
Sentence: 190	phoenix	B-LOCATION
Sentence: 190	şehrinden	O
Sentence: 190	las	B-LOCATION
Sentence: 190	vegas	I-LOCATION
Sentence: 190	şehrine	O
Sentence: 190	ucuz	O
Sentence: 190	uçuşlar	O
Sentence: 191	atlanta	B-LOCATION
Sentence: 191	'dan	O
Sentence: 191	hareket	O
Sentence: 191	eden	O
Sentence: 191	ve	O
Sentence: 191	önümüzdeki	O
Sentence: 191	hafta	O
Sentence: 191	kuzey	B-LOCATION
Sentence: 191	Carolina	I-LOCATION
Sentence: 191	charlotte	B-LOCATION
Sentence: 191	'e	O
Sentence: 191	olan	O
Sentence: 191	uçuşlar	O
Sentence: 191	hakkında	O
Sentence: 191	bana	O
Sentence: 191	söyle	O
Sentence: 191	415	B-TIME
Sentence: 191	ile	O
Sentence: 191	530	B-TIME
Sentence: 191	arasında	O
Sentence: 191	charlotte	B-LOCATION
Sentence: 191	'a	O
Sentence: 191	ulaşan	O
Sentence: 191	uçuşlar	O
Sentence: 191	hakkında	O
Sentence: 191	bilmem	O
Sentence: 191	gerekenler	O
Sentence: 192	delta	B-ORGANIZATION
Sentence: 192	dallas	B-LOCATION
Sentence: 192	şehrinden	O
Sentence: 192	denver	B-LOCATION
Sentence: 192	şehrine	O
Sentence: 192	uçuşları	O
Sentence: 192	göster	O
Sentence: 193	denver	B-LOCATION
Sentence: 193	'de	O
Sentence: 193	havaalanından	O
Sentence: 193	şehir	O
Sentence: 193	merkezine	O
Sentence: 193	ne	O
Sentence: 193	tür	O
Sentence: 193	bir	O
Sentence: 193	karayolu	O
Sentence: 193	taşımacılığı	O
Sentence: 193	var	O
Sentence: 193	?	O
Sentence: 194	pazar	B-DATE
Sentence: 194	günü	O
Sentence: 194	bir	O
Sentence: 194	uçuş	O
Sentence: 194	ver	B-LOCATION
Sentence: 195	philadelphia	B-LOCATION
Sentence: 195	ile	O
Sentence: 195	san	B-LOCATION
Sentence: 195	francisco	I-LOCATION
Sentence: 195	arasındaki	O
Sentence: 195	tek	O
Sentence: 195	yönden	O
Sentence: 195	200	B-MONEY
Sentence: 195	doların	O
Sentence: 195	altındaki	O
Sentence: 195	tüm	O
Sentence: 195	fiyatları	O
Sentence: 195	göster	O
Sentence: 196	yemek	O
Sentence: 196	kodlarını	O
Sentence: 196	sd	O
Sentence: 196	d	O
Sentence: 196	açıklayın	O
Sentence: 197	denver	B-LOCATION
Sentence: 197	den	I-LOCATION
Sentence: 197	pittsburgh	B-LOCATION
Sentence: 197	'a	O
Sentence: 197	uçuşları	O
Sentence: 197	istiyorum	O
Sentence: 198	Boston	B-LOCATION
Sentence: 198	şehrinden	O
Sentence: 198	denver	B-LOCATION
Sentence: 198	şehrine	O
Sentence: 198	uçuşlar	O
Sentence: 199	dallas	B-LOCATION
Sentence: 199	den	O
Sentence: 199	baltimoreya	B-LOCATION
Sentence: 199	'ye	O
Sentence: 199	en	O
Sentence: 199	ucuz	O
Sentence: 199	tarifeyi	O
Sentence: 199	göster	O
Sentence: 200	boston	B-LOCATION
Sentence: 200	'a	O
Sentence: 200	uçmaya	O
Sentence: 200	çalışıyorum	O
Sentence: 200	ve	B-LOCATION
Sentence: 200	yemeğe	O
Sentence: 200	hizmet	O
Sentence: 200	veren	O
Sentence: 200	bir	O
Sentence: 200	uçuş	O
Sentence: 200	istiyorum	O
